salary_id,job_id,pay_period,currency,compensation_type,standardized_max_salary,standardized_min_salary,standardized_med_salary,currency_encoded,compensation_type_encoded
306,3884433564,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
307,3887492210,YEARLY,USD,BASE_SALARY,75000.0,65000.0,65000.0,5,0
308,3884432548,YEARLY,USD,BASE_SALARY,70000.0,55000.0,63918.309907429066,5,0
309,3884917609,YEARLY,USD,BASE_SALARY,110000.0,100000.0,100000.0,5,0
310,3884431853,YEARLY,USD,BASE_SALARY,70000.0,60000.0,63918.309907429066,5,0
311,3887486390,YEARLY,USD,BASE_SALARY,145000.0,95000.0,95000.0,5,0
312,3887496235,HOURLY,USD,BASE_SALARY,120640.0,116480.0,116480.0,5,0
313,3884915639,HOURLY,USD,BASE_SALARY,52000.0,37440.0,52000.0,5,0
314,3887473170,YEARLY,USD,BASE_SALARY,150000.0,80000.0,80000.0,5,0
315,3884435199,YEARLY,USD,BASE_SALARY,80000.0,70000.0,70000.0,5,0
316,3884436671,YEARLY,USD,BASE_SALARY,140000.0,110000.0,110000.0,5,0
317,3884429788,HOURLY,USD,BASE_SALARY,71988.8,47985.6,63918.309907429066,5,0
318,3884919395,YEARLY,USD,BASE_SALARY,337500.0,225000.0,225000.0,5,0
319,3884934009,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
320,3884918898,HOURLY,USD,BASE_SALARY,47840.0,41600.0,47840.0,5,0
321,3887702086,YEARLY,USD,BASE_SALARY,70000.0,60000.0,63918.309907429066,5,0
322,3887498517,HOURLY,USD,BASE_SALARY,118331.2,84676.8,84676.8,5,0
323,3884439160,HOURLY,USD,BASE_SALARY,54080.0,49920.0,54080.0,5,0
324,3887499100,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
325,3884920499,YEARLY,USD,BASE_SALARY,190000.0,140000.0,140000.0,5,0
326,3884434764,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
327,3884431797,YEARLY,USD,BASE_SALARY,60934.0,50965.0,60934.0,5,0
328,3884438364,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
329,3884440092,YEARLY,USD,BASE_SALARY,48000.0,45000.0,48000.0,5,0
330,3884431621,YEARLY,USD,BASE_SALARY,90000.0,75000.0,75000.0,5,0
331,3884439167,YEARLY,USD,BASE_SALARY,232900.0,160300.0,160300.0,5,0
332,3887483454,HOURLY,USD,BASE_SALARY,120640.0,114400.0,114400.0,5,0
333,3884931187,YEARLY,USD,BASE_SALARY,65000.0,55000.0,63918.309907429066,5,0
334,3887466979,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
335,3884436197,HOURLY,USD,BASE_SALARY,79913.6,36316.8,63918.309907429066,5,0
336,3884430769,HOURLY,USD,BASE_SALARY,62400.0,52000.0,62400.0,5,0
337,3887489526,YEARLY,USD,BASE_SALARY,80000.0,67500.0,67500.0,5,0
338,3884434210,YEARLY,USD,BASE_SALARY,220000.0,210000.0,210000.0,5,0
339,3846426461,HOURLY,USD,BASE_SALARY,97760.0,83200.0,83200.0,5,0
340,3884918303,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
341,3887499923,YEARLY,USD,BASE_SALARY,150000.0,60000.0,63918.309907429066,5,0
342,3884923184,YEARLY,USD,BASE_SALARY,1500000.0,350000.0,350000.0,5,0
343,3884439249,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
344,3884432702,YEARLY,USD,BASE_SALARY,45000.0,40000.0,45000.0,5,0
345,3884436566,YEARLY,USD,BASE_SALARY,150000.0,80000.0,80000.0,5,0
346,3887494799,YEARLY,USD,BASE_SALARY,110000.0,50000.0,63918.309907429066,5,0
347,3884435887,YEARLY,USD,BASE_SALARY,115000.0,80000.0,80000.0,5,0
348,3887700484,YEARLY,USD,BASE_SALARY,95000.0,85000.0,85000.0,5,0
349,3887702633,YEARLY,USD,BASE_SALARY,70000.0,55000.0,63918.309907429066,5,0
350,3887486732,YEARLY,USD,BASE_SALARY,200000.0,175000.0,175000.0,5,0
351,3887497301,HOURLY,USD,BASE_SALARY,42016.0,37440.0,42016.0,5,0
352,3887498177,HOURLY,USD,BASE_SALARY,43576.0,34320.0,43576.0,5,0
353,3884917966,YEARLY,USD,BASE_SALARY,239000.0,177000.0,177000.0,5,0
354,3887488802,YEARLY,USD,BASE_SALARY,327700.0,214000.0,214000.0,5,0
355,3887499861,YEARLY,USD,BASE_SALARY,55000.0,50000.0,55000.0,5,0
356,3887497141,HOURLY,USD,BASE_SALARY,62400.0,62400.0,62400.0,5,0
357,3884435829,YEARLY,USD,BASE_SALARY,200000.0,60000.0,63918.309907429066,5,0
358,3887701518,YEARLY,USD,BASE_SALARY,130000.0,100000.0,100000.0,5,0
359,3884925873,YEARLY,USD,BASE_SALARY,130000.0,110000.0,110000.0,5,0
360,3884436209,HOURLY,USD,BASE_SALARY,47985.6,31990.4,47985.6,5,0
361,3887499882,YEARLY,USD,BASE_SALARY,120000.0,80000.0,80000.0,5,0
362,3884434851,YEARLY,USD,BASE_SALARY,135000.0,90000.0,90000.0,5,0
363,3887700622,HOURLY,USD,BASE_SALARY,51230.4,36400.0,51230.4,5,0
364,3884440104,YEARLY,USD,BASE_SALARY,139588.0,104000.0,104000.0,5,0
365,3884927191,YEARLY,USD,BASE_SALARY,130000.0,115000.0,115000.0,5,0
366,3884918304,HOURLY,USD,BASE_SALARY,79976.0,54080.0,63918.309907429066,5,0
367,3884925499,YEARLY,USD,BASE_SALARY,130000.0,100000.0,100000.0,5,0
368,3887496971,YEARLY,USD,BASE_SALARY,280000.0,250000.0,250000.0,5,0
369,3884912600,HOURLY,USD,BASE_SALARY,45760.0,41600.0,45760.0,5,0
370,3887498585,HOURLY,USD,BASE_SALARY,43680.0,41600.0,43680.0,5,0
371,3884929200,YEARLY,USD,BASE_SALARY,135000.0,115000.0,115000.0,5,0
372,3887494862,YEARLY,USD,BASE_SALARY,115000.0,102000.0,102000.0,5,0
373,3884440140,YEARLY,USD,BASE_SALARY,77900.0,51000.0,63918.309907429066,5,0
374,3887700803,YEARLY,USD,BASE_SALARY,260000.0,225000.0,225000.0,5,0
375,3887494716,YEARLY,USD,BASE_SALARY,285937.0,258636.0,258636.0,5,0
376,3887701133,YEARLY,USD,BASE_SALARY,138000.0,86000.0,86000.0,5,0
377,3887495728,HOURLY,USD,BASE_SALARY,92684.8,65561.6,65561.6,5,0
378,3887700483,YEARLY,USD,BASE_SALARY,95996.0,76796.8,76796.8,5,0
379,3884926858,YEARLY,USD,BASE_SALARY,150000.0,120000.0,120000.0,5,0
380,3887491939,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
381,3887498257,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
382,3884432481,YEARLY,USD,BASE_SALARY,100000.0,72000.0,72000.0,5,0
383,3884440074,YEARLY,USD,BASE_SALARY,200000.0,175000.0,175000.0,5,0
384,3887495731,HOURLY,USD,BASE_SALARY,54288.0,43430.4,54288.0,5,0
385,3887494377,HOURLY,USD,BASE_SALARY,37440.0,33280.0,37440.0,5,0
386,3887476271,HOURLY,USD,BASE_SALARY,135200.0,124800.0,124800.0,5,0
387,3884435278,YEARLY,USD,BASE_SALARY,165000.0,65000.0,65000.0,5,0
388,3884914639,HOURLY,USD,BASE_SALARY,68120.0,47320.0,63918.309907429066,5,0
389,3884919534,HOURLY,USD,BASE_SALARY,196560.0,38480.0,63918.309907429066,5,0
390,3884435101,YEARLY,USD,BASE_SALARY,140000.0,110000.0,110000.0,5,0
391,3884926658,HOURLY,USD,BASE_SALARY,183040.0,176800.0,176800.0,5,0
392,3884437441,HOURLY,USD,BASE_SALARY,99195.2,44408.0,63918.309907429066,5,0
393,3887486521,HOURLY,USD,BASE_SALARY,60320.0,52000.0,60320.0,5,0
394,3884437613,YEARLY,USD,BASE_SALARY,130000.0,110000.0,110000.0,5,0
395,3884917624,YEARLY,USD,BASE_SALARY,50000.0,42000.0,50000.0,5,0
396,3884436794,YEARLY,USD,BASE_SALARY,75000.0,65000.0,65000.0,5,0
397,3884436765,HOURLY,USD,BASE_SALARY,37440.0,33280.0,37440.0,5,0
398,3887488719,YEARLY,USD,BASE_SALARY,327700.0,214000.0,214000.0,5,0
399,3887703097,YEARLY,USD,BASE_SALARY,200000.0,120000.0,120000.0,5,0
400,3884913460,YEARLY,USD,BASE_SALARY,70.0,35.0,70.0,5,0
401,3884440220,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
402,3884912743,HOURLY,USD,BASE_SALARY,49920.0,41600.0,49920.0,5,0
403,3887700540,HOURLY,USD,BASE_SALARY,93600.0,72800.0,72800.0,5,0
404,3884430835,HOURLY,USD,BASE_SALARY,93600.0,83200.0,83200.0,5,0
405,3884434731,HOURLY,USD,BASE_SALARY,83200.0,72800.0,72800.0,5,0
406,3887707916,HOURLY,USD,BASE_SALARY,58240.0,58240.0,58240.0,5,0
407,3884435957,HOURLY,USD,BASE_SALARY,114400.0,83200.0,83200.0,5,0
408,3884923559,HOURLY,USD,BASE_SALARY,62587.2,39520.0,62587.2,5,0
409,3887492837,HOURLY,USD,BASE_SALARY,80953.6,68224.0,68224.0,5,0
410,3887709731,YEARLY,USD,BASE_SALARY,120000.0,100000.0,100000.0,5,0
411,3884429705,HOURLY,USD,BASE_SALARY,66560.0,41912.0,63918.309907429066,5,0
412,3884436262,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
413,3884436367,YEARLY,USD,BASE_SALARY,30.0,28.0,30.0,5,0
414,3884926003,YEARLY,USD,BASE_SALARY,120000.0,90000.0,90000.0,5,0
415,3887483549,YEARLY,USD,BASE_SALARY,100000.0,70000.0,70000.0,5,0
416,3884930335,YEARLY,USD,BASE_SALARY,65000.0,55000.0,63918.309907429066,5,0
417,3884912904,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
418,3884435808,YEARLY,USD,BASE_SALARY,130000.0,100000.0,100000.0,5,0
419,3884924653,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
420,3884932687,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
421,3887702406,YEARLY,USD,BASE_SALARY,301837.91,167928.92,167928.92,5,0
422,3884921716,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
423,3884915760,YEARLY,USD,BASE_SALARY,85064.0,53165.0,63918.309907429066,5,0
424,3799458858,YEARLY,USD,BASE_SALARY,60000.0,50000.0,60000.0,5,0
425,3887713280,YEARLY,USD,BASE_SALARY,80021.0,61153.0,63918.309907429066,5,0
426,3887498742,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
427,3884434148,YEARLY,USD,BASE_SALARY,76000.0,52000.0,63918.309907429066,5,0
428,3884932296,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
429,3887481342,YEARLY,USD,BASE_SALARY,60000.0,55000.0,60000.0,5,0
430,3884430793,YEARLY,USD,BASE_SALARY,90916.8,77272.0,77272.0,5,0
431,3884435811,YEARLY,USD,BASE_SALARY,78000.0,70000.0,70000.0,5,0
432,3884930163,HOURLY,USD,BASE_SALARY,37044.799999999996,31200.0,37044.799999999996,5,0
433,3887703215,HOURLY,USD,BASE_SALARY,187200.0,145600.0,145600.0,5,0
434,3887499131,YEARLY,USD,BASE_SALARY,200000.0,130000.0,130000.0,5,0
435,3887496402,YEARLY,USD,BASE_SALARY,190000.0,160000.0,160000.0,5,0
436,3887498634,HOURLY,USD,BASE_SALARY,83200.0,79040.0,79040.0,5,0
437,3884917496,YEARLY,USD,BASE_SALARY,95000.0,75000.0,75000.0,5,0
438,3884431121,HOURLY,USD,BASE_SALARY,47840.0,45760.0,47840.0,5,0
439,3884435954,HOURLY,USD,BASE_SALARY,104000.0,93600.0,93600.0,5,0
440,3884440251,MONTHLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
441,3884922053,HOURLY,USD,BASE_SALARY,49920.0,43680.0,49920.0,5,0
442,3887707772,YEARLY,USD,BASE_SALARY,77000.0,72000.0,72000.0,5,0
443,3887705185,YEARLY,USD,BASE_SALARY,105960.0,63071.0,63918.309907429066,5,0
444,3887706764,YEARLY,USD,BASE_SALARY,233000.0,198000.0,198000.0,5,0
445,3884440450,YEARLY,USD,BASE_SALARY,125000.0,100000.0,100000.0,5,0
446,3887707164,YEARLY,USD,BASE_SALARY,97864.0,78624.0,78624.0,5,0
447,3884436942,YEARLY,USD,BASE_SALARY,175000.0,120000.0,120000.0,5,0
448,3887702632,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
449,3884436938,YEARLY,USD,BASE_SALARY,80000.0,70000.0,70000.0,5,0
450,3887492488,YEARLY,USD,BASE_SALARY,90400.0,64600.0,64600.0,5,0
451,3884933482,YEARLY,USD,BASE_SALARY,120000.0,70000.0,70000.0,5,0
452,3884928833,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
453,3887715058,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
454,3884929527,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
455,3884927876,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
456,3884435837,HOURLY,USD,BASE_SALARY,54080.0,45760.0,54080.0,5,0
457,3887702161,HOURLY,USD,BASE_SALARY,135200.0,114400.0,114400.0,5,0
458,3884434864,YEARLY,USD,BASE_SALARY,139000.0,120000.0,120000.0,5,0
459,3884926211,HOURLY,USD,BASE_SALARY,52104.0,32593.6,52104.0,5,0
460,3887712103,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
461,3887478409,YEARLY,USD,BASE_SALARY,75000.0,70000.0,70000.0,5,0
462,3884439351,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
463,3887493777,YEARLY,USD,BASE_SALARY,72000.0,60000.0,63918.309907429066,5,0
464,3884920465,YEARLY,USD,BASE_SALARY,120000.0,110000.0,110000.0,5,0
465,3884430958,YEARLY,USD,BASE_SALARY,93000.0,90000.0,90000.0,5,0
466,3884435219,YEARLY,USD,BASE_SALARY,184725.0,103409.0,103409.0,5,0
467,3887488971,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
468,3884435870,MONTHLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
469,3884435804,YEARLY,USD,BASE_SALARY,55000.0,40000.0,55000.0,5,0
470,3884441085,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
471,3887704053,HOURLY,USD,BASE_SALARY,49920.0,47840.0,49920.0,5,0
472,3884929144,YEARLY,USD,BASE_SALARY,1500000.0,350000.0,350000.0,5,0
473,3884440285,MONTHLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
474,3887489636,YEARLY,USD,BASE_SALARY,90400.0,64600.0,64600.0,5,0
475,3884441210,YEARLY,USD,BASE_SALARY,150000.0,120000.0,120000.0,5,0
476,3884438195,YEARLY,USD,BASE_SALARY,80000.0,65000.0,65000.0,5,0
477,2957460032,HOURLY,USD,BASE_SALARY,83200.0,52000.0,63918.309907429066,5,0
478,3884435949,YEARLY,USD,BASE_SALARY,300000.0,150000.0,150000.0,5,0
479,3884912952,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
480,3884444096,HOURLY,USD,BASE_SALARY,146640.0,146640.0,146640.0,5,0
481,3818306840,YEARLY,USD,BASE_SALARY,50000.0,40000.0,50000.0,5,0
482,3884430789,YEARLY,USD,BASE_SALARY,160000.0,65000.0,65000.0,5,0
483,3884935167,YEARLY,USD,BASE_SALARY,115000.0,90000.0,90000.0,5,0
484,3887499908,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
485,3887499463,YEARLY,USD,BASE_SALARY,160000.0,140000.0,140000.0,5,0
486,3884440411,YEARLY,USD,BASE_SALARY,7114.0,5684.0,7114.0,5,0
487,3884929854,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
488,3884438082,YEARLY,USD,BASE_SALARY,173002.0,131800.0,131800.0,5,0
489,3887488092,HOURLY,USD,BASE_SALARY,52000.0,41600.0,52000.0,5,0
490,3884921264,YEARLY,USD,BASE_SALARY,193785.0,113810.0,113810.0,5,0
491,3884440117,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
492,3884926711,YEARLY,USD,BASE_SALARY,65.0,60.0,65.0,5,0
493,3884439306,YEARLY,USD,BASE_SALARY,176000.0,136000.0,136000.0,5,0
494,3884435469,YEARLY,USD,BASE_SALARY,79400.0,55600.0,63918.309907429066,5,0
495,3884437440,HOURLY,USD,BASE_SALARY,85384.0,41080.0,63918.309907429066,5,0
496,3884443127,YEARLY,USD,BASE_SALARY,350000.0,225000.0,225000.0,5,0
497,3887498520,YEARLY,USD,BASE_SALARY,68000.0,52000.0,63918.309907429066,5,0
498,3884441305,YEARLY,USD,BASE_SALARY,300000.0,175000.0,175000.0,5,0
499,3884922769,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
500,3884432698,YEARLY,USD,BASE_SALARY,75000.0,65000.0,65000.0,5,0
501,3884436663,YEARLY,USD,BASE_SALARY,87520.0,65640.0,65640.0,5,0
502,3887498513,YEARLY,USD,BASE_SALARY,80000.01,80000.0,80000.0,5,0
503,3884918928,YEARLY,USD,BASE_SALARY,139100.0,92700.0,92700.0,5,0
504,3884918588,YEARLY,USD,BASE_SALARY,60320.0,41600.0,60320.0,5,0
505,3887476716,YEARLY,USD,BASE_SALARY,165000.0,125000.0,125000.0,5,0
506,3884927665,YEARLY,USD,BASE_SALARY,118000.0,78000.0,78000.0,5,0
507,3884440663,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
508,3887710780,YEARLY,USD,BASE_SALARY,78000.0,60000.0,63918.309907429066,5,0
509,3884433456,YEARLY,USD,BASE_SALARY,140000.0,90000.0,90000.0,5,0
510,3884930730,YEARLY,USD,BASE_SALARY,150000.0,110000.0,110000.0,5,0
511,3887498518,YEARLY,USD,BASE_SALARY,75000.0,70000.0,70000.0,5,0
512,3887499894,HOURLY,USD,BASE_SALARY,47840.0,39520.0,47840.0,5,0
513,3884440190,HOURLY,USD,BASE_SALARY,37440.0,35360.0,37440.0,5,0
514,3884937111,YEARLY,USD,BASE_SALARY,86000.0,73000.0,73000.0,5,0
515,3884923991,YEARLY,USD,BASE_SALARY,142300.0,94900.0,94900.0,5,0
516,3887497555,HOURLY,USD,BASE_SALARY,93600.0,83200.0,83200.0,5,0
517,3884430700,YEARLY,USD,BASE_SALARY,55000.0,45000.0,55000.0,5,0
518,3887720142,YEARLY,USD,BASE_SALARY,100000.0,75000.0,75000.0,5,0
519,3884440862,YEARLY,USD,BASE_SALARY,79140.0,52750.0,63918.309907429066,5,0
520,3887471749,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
521,3884936212,YEARLY,USD,BASE_SALARY,17.68,15.0,17.68,5,0
522,3884918121,YEARLY,USD,BASE_SALARY,116000.0,108000.0,108000.0,5,0
523,3884441232,HOURLY,USD,BASE_SALARY,176800.0,166400.0,166400.0,5,0
524,3884438391,HOURLY,USD,BASE_SALARY,72800.0,62400.0,63918.309907429066,5,0
525,3884923089,YEARLY,USD,BASE_SALARY,193785.0,113810.0,113810.0,5,0
526,3887491764,HOURLY,USD,BASE_SALARY,249600.0,228800.0,228800.0,5,0
527,3884437244,MONTHLY,USD,BASE_SALARY,180000.0,150000.0,150000.0,5,0
528,3884433270,HOURLY,USD,BASE_SALARY,83200.0,62400.0,63918.309907429066,5,0
529,3884930507,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
530,3887717052,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
531,3887709931,HOURLY,USD,BASE_SALARY,156000.0,145600.0,145600.0,5,0
532,3887702334,YEARLY,USD,BASE_SALARY,81000.0,63000.0,63918.309907429066,5,0
533,3884930600,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
534,3887718233,YEARLY,USD,BASE_SALARY,60000.0,55000.0,60000.0,5,0
535,3887709158,HOURLY,USD,BASE_SALARY,35360.0,31200.0,35360.0,5,0
536,3887710196,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
537,3887499512,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
538,3884931561,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
539,3884442081,HOURLY,USD,BASE_SALARY,145600.0,104000.0,104000.0,5,0
540,3884441355,YEARLY,USD,BASE_SALARY,600000.0,300000.0,300000.0,5,0
541,3884934443,HOURLY,USD,BASE_SALARY,36400.0,25584.0,36400.0,5,0
542,3887492930,YEARLY,USD,BASE_SALARY,170000.0,150000.0,150000.0,5,0
543,3887493369,YEARLY,USD,BASE_SALARY,161800.0,121400.0,121400.0,5,0
544,3884937056,YEARLY,USD,BASE_SALARY,55616.08,52468.0,55616.08,5,0
545,3887498252,YEARLY,USD,BASE_SALARY,75000.0,66270.0,66270.0,5,0
546,3884931344,YEARLY,USD,BASE_SALARY,225000.0,150000.0,150000.0,5,0
547,3884432826,YEARLY,USD,BASE_SALARY,50000.0,35000.0,50000.0,5,0
548,3884434338,HOURLY,USD,BASE_SALARY,156000.0,124800.0,124800.0,5,0
549,3884935162,YEARLY,USD,BASE_SALARY,180000.0,120000.0,120000.0,5,0
550,3884446086,HOURLY,USD,BASE_SALARY,56160.0,43680.0,56160.0,5,0
551,3884929674,YEARLY,USD,BASE_SALARY,135140.0,92200.0,92200.0,5,0
552,3884448112,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
553,3884917704,YEARLY,USD,BASE_SALARY,115000.0,70000.0,70000.0,5,0
554,3887498537,YEARLY,USD,BASE_SALARY,150000.0,90000.0,90000.0,5,0
555,3884927956,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
556,3884923990,YEARLY,USD,BASE_SALARY,163700.0,109100.0,109100.0,5,0
557,3884937064,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
558,3887720367,YEARLY,USD,BASE_SALARY,90000.0,80000.0,80000.0,5,0
559,3887711646,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
560,3884432668,YEARLY,USD,BASE_SALARY,65000.0,45000.0,63918.309907429066,5,0
561,3884929810,YEARLY,USD,BASE_SALARY,150000.0,90000.0,90000.0,5,0
562,3884917608,YEARLY,USD,BASE_SALARY,65000.0,60000.0,63918.309907429066,5,0
563,3887487781,HOURLY,USD,BASE_SALARY,100006.4,20800.0,63918.309907429066,5,0
564,3884440740,YEARLY,USD,BASE_SALARY,95000.0,72000.0,72000.0,5,0
565,3887704925,HOURLY,USD,BASE_SALARY,114400.0,104000.0,104000.0,5,0
566,3884915631,HOURLY,USD,BASE_SALARY,68640.0,59280.0,63918.309907429066,5,0
567,3887713618,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
568,3884929559,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
569,3887705967,YEARLY,USD,BASE_SALARY,190000.0,165000.0,165000.0,5,0
570,3887715491,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
571,3884442175,YEARLY,USD,BASE_SALARY,61000.0,51000.0,61000.0,5,0
572,3887492692,YEARLY,USD,BASE_SALARY,173200.0,128000.0,128000.0,5,0
573,3887489705,YEARLY,USD,BASE_SALARY,241500.0,173600.0,173600.0,5,0
574,3887499730,YEARLY,USD,BASE_SALARY,155000.0,120000.0,120000.0,5,0
575,3884931298,YEARLY,USD,BASE_SALARY,180000.0,120000.0,120000.0,5,0
576,3884440199,YEARLY,USD,BASE_SALARY,120000.0,115000.0,115000.0,5,0
577,3884440668,YEARLY,USD,BASE_SALARY,220000.0,113000.0,113000.0,5,0
578,3887712534,YEARLY,USD,BASE_SALARY,120000.0,100000.0,100000.0,5,0
579,3884931706,YEARLY,USD,BASE_SALARY,140000.0,90000.0,90000.0,5,0
580,3884436790,YEARLY,USD,BASE_SALARY,180000.0,90000.0,90000.0,5,0
581,3884441297,HOURLY,USD,BASE_SALARY,114400.0,93600.0,93600.0,5,0
582,3817454364,YEARLY,USD,BASE_SALARY,60000.0,40000.0,60000.0,5,0
583,3887476865,HOURLY,USD,BASE_SALARY,45760.0,41600.0,45760.0,5,0
584,3887493949,YEARLY,USD,BASE_SALARY,140000.0,130000.0,130000.0,5,0
585,3884939387,YEARLY,USD,BASE_SALARY,92000.0,69000.0,69000.0,5,0
586,3884931432,MONTHLY,USD,BASE_SALARY,54216.0,43308.0,54216.0,5,0
587,3884443704,YEARLY,USD,BASE_SALARY,111715.0,94957.0,94957.0,5,0
588,3887718301,YEARLY,USD,BASE_SALARY,235400.0,128400.0,128400.0,5,0
589,3887498651,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
590,3884931359,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
591,3884441321,HOURLY,USD,BASE_SALARY,57220.8,40996.8,57220.8,5,0
592,3887499469,YEARLY,USD,BASE_SALARY,120000.0,100000.0,100000.0,5,0
593,3884443053,YEARLY,USD,BASE_SALARY,75000.0,75000.0,75000.0,5,0
594,3884937037,YEARLY,USD,BASE_SALARY,80000.0,58000.0,63918.309907429066,5,0
595,3887495228,HOURLY,USD,BASE_SALARY,108160.0,104000.0,104000.0,5,0
596,3887497971,YEARLY,USD,BASE_SALARY,150000.0,100000.0,100000.0,5,0
597,3884922128,YEARLY,USD,BASE_SALARY,122000.0,90000.0,90000.0,5,0
598,3887712815,YEARLY,USD,BASE_SALARY,235000.0,205000.0,205000.0,5,0
599,3884443636,YEARLY,USD,BASE_SALARY,265000.0,240000.0,240000.0,5,0
600,3884927834,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
601,3887719200,HOURLY,USD,BASE_SALARY,56160.0,54080.0,56160.0,5,0
602,3887714296,YEARLY,USD,BASE_SALARY,62750.0,60000.0,62750.0,5,0
603,3887714064,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
604,3884438402,YEARLY,USD,BASE_SALARY,130000.0,90000.0,90000.0,5,0
605,3887491998,YEARLY,USD,BASE_SALARY,120000.0,110000.0,110000.0,5,0
606,3884440307,YEARLY,USD,BASE_SALARY,60000.0,50000.0,60000.0,5,0
607,3884441744,YEARLY,USD,BASE_SALARY,88789.54,65627.05,65627.05,5,0
608,3884442997,YEARLY,USD,BASE_SALARY,62300.0,53500.0,62300.0,5,0
