company_id,employee_count,follower_count,time_recorded
11454058,142,5383,2024-04-11 18:30:54
18620271,35,182,2024-04-11 18:30:54
99361172,6,75,2024-04-11 18:30:54
2413236,338,27503,2024-04-11 18:30:54
15132697,6,356,2024-04-11 18:30:54
1210593,4084,44043,2024-04-11 18:30:54
3480801,50,729,2024-04-11 18:30:54
3627,2834,43113,2024-04-11 18:31:19
11297449,391,19161,2024-04-11 18:31:19
14100,134,104700,2024-04-11 18:31:19
17880405,147,28351,2024-04-11 18:31:19
1149007,848,10692,2024-04-11 18:31:19
164376,6709,386875,2024-04-11 18:31:19
1438364,106,5139,2024-04-11 18:31:19
76146101,15,692,2024-04-11 18:31:19
22639,1237,20112,2024-04-11 18:31:19
13395274,565,132706,2024-04-11 18:31:19
146075,4362,39055,2024-04-11 18:33:11
18081160,12,72,2024-04-11 18:33:11
9211,16363,63415,2024-04-11 18:33:11
80123523,10,77,2024-04-11 18:33:11
32150,784,58770,2024-04-11 18:33:11
15368688,9,191,2024-04-11 18:33:11
76113972,13,1217,2024-04-11 18:33:11
162986,4796,65360,2024-04-11 18:33:11
5154,7494,369705,2024-04-11 18:33:11
618590,35,5107,2024-04-11 18:33:11
213746,16,39447,2024-04-11 18:33:11
1236687,270,3913,2024-04-11 18:33:11
146075,4367,39055,2024-04-11 18:33:11
166422,90,1404,2024-04-11 18:33:11
80709499,39,2221,2024-04-11 18:33:11
142560,7,25320,2024-04-11 18:33:11
5367422,17,8290,2024-04-11 18:33:11
19010676,7,551,2024-04-11 18:33:11
2217515,172,2759,2024-04-11 18:33:11
11554520,1,3658,2024-04-11 18:33:11
471174,4961,18784,2024-04-11 18:33:11
488281,644,349890,2024-04-11 18:33:11
4127066,81,37515,2024-04-11 18:33:11
18519720,9,27,2024-04-11 18:33:11
222879,325,54287,2024-04-11 18:33:11
4021758,1057,8320,2024-04-11 18:33:11
471174,4967,18784,2024-04-11 18:33:11
1799,66216,2729993,2024-04-11 18:33:11
2341258,3088,17879,2024-04-11 18:33:11
82939386,48,4773,2024-04-11 18:33:11
1869,371,22146,2024-04-11 18:33:31
72332830,126,52010,2024-04-11 18:33:31
3031213,115,1985,2024-04-11 18:33:31
5505,2917,56250,2024-04-11 18:33:31
3635947,17,6930,2024-04-11 18:33:31
5300,17565,1810049,2024-04-11 18:33:31
659301,238,3338,2024-04-11 18:33:31
202484,1811,35368,2024-04-11 18:33:31
1869,370,22146,2024-04-11 18:33:31
765222,643,6551,2024-04-11 18:33:31
2576,27223,490969,2024-04-11 18:35:43
9224142,121,5117,2024-04-11 18:35:43
2368769,10,5353,2024-04-11 18:35:43
4021758,1060,8320,2024-04-11 18:35:43
2379156,63,216600,2024-04-11 18:35:43
2901736,365,16798,2024-04-11 18:35:43
100330913,22,3652,2024-04-11 18:35:43
24770912,19191,186008,2024-04-11 18:35:43
31639,259,93641,2024-04-11 18:35:43
11856266,20,1480,2024-04-11 18:35:43
15075479,8,16435,2024-04-11 18:35:43
9372063,143,239432,2024-04-11 18:35:43
10597379,190,4038,2024-04-11 18:35:43
144455,172,288981,2024-04-11 18:35:43
1337,25274,26185274,2024-04-11 18:35:43
836710,379,5767,2024-04-11 18:35:43
3626487,59,61223,2024-04-11 18:35:43
2576,27230,490969,2024-04-11 18:35:43
7084807,8,47,2024-04-11 18:35:43
24770912,19207,186008,2024-04-11 18:35:43
2983285,53,998,2024-04-11 18:35:43
35508156,175,2352,2024-04-11 18:35:43
162224,8388,124718,2024-04-11 18:36:13
9089,8374,507175,2024-04-11 18:36:13
79989243,11,2301,2024-04-11 18:36:13
3793529,34,863,2024-04-11 18:36:13
15262936,764,14935,2024-04-11 18:36:13
14100,133,104702,2024-04-11 18:36:13
8374,3430,107272,2024-04-11 18:36:13
4018220,101,1697,2024-04-11 18:36:13
28606991,29,369,2024-04-11 18:36:13
102148965,4,36,2024-04-11 18:36:13
28305,660,10049,2024-04-11 18:36:13
13423341,297,367283,2024-04-11 18:36:13
66639490,7,2066,2024-04-11 18:36:13
456015,63,29431,2024-04-11 18:36:13
143398,265,3804,2024-04-11 18:36:13
10056054,1157,26731,2024-04-11 18:36:13
1457175,279,13011,2024-04-11 18:38:06
86813252,101942,3784168,2024-04-11 18:38:06
2289840,41,1650,2024-04-11 18:38:06
3220813,5017,29471,2024-04-11 18:38:06
11334745,76,422,2024-04-11 18:38:06
439723,855,5177,2024-04-11 18:38:06
22534,2490,31673,2024-04-11 18:38:06
35603291,9,26,2024-04-11 18:38:06
77910095,363,2938,2024-04-11 18:38:06
3220813,5015,29471,2024-04-11 18:38:06
157312,8910,369683,2024-04-11 18:38:06
82284796,634,4747,2024-04-11 18:38:06
1263534,893,35912,2024-04-11 18:38:06
10500,3209,125393,2024-04-11 18:38:06
3082160,41,604,2024-04-11 18:38:06
56617946,2934,12826,2024-04-11 18:38:06
954757,149,4797,2024-04-11 18:38:06
734619,30,6182,2024-04-11 18:38:06
82284796,633,4747,2024-04-11 18:38:06
2568439,102,168805,2024-04-11 18:38:47
11704543,8,89,2024-04-11 18:38:47
79797169,106,7619,2024-04-11 18:38:47
95709184,20,953,2024-04-11 18:38:47
68688955,46,13317,2024-04-11 18:38:47
10099212,67,6473,2024-04-11 18:38:47
4514749,30,2774,2024-04-11 18:38:47
14467750,317,80871,2024-04-11 18:38:47
761121,185,2683,2024-04-11 18:38:47
10017107,116,4077,2024-04-11 18:38:47
355532,201,852,2024-04-11 18:38:47
7684,21837,268058,2024-04-11 18:38:47
22534,2492,31673,2024-04-11 18:38:47
98985814,1,1,2024-04-11 18:39:47
18637011,167,332,2024-04-11 18:39:47
15240711,1701,231203,2024-04-11 18:39:47
1900,21332,455317,2024-04-11 18:39:47
96673,7,27,2024-04-11 18:39:47
268355,217,9707,2024-04-11 18:39:47
37268793,76,68358,2024-04-11 18:39:47
10696913,78204,244666,2024-04-11 18:39:47
4727,27649,277692,2024-04-11 18:39:47
303647,94,6743,2024-04-11 18:39:47
32336,167,22831,2024-04-11 18:39:47
18199037,881,29981,2024-04-11 18:39:47
70261721,63,11470,2024-04-11 18:39:47
6472728,3751,12665,2024-04-11 18:39:47
475270,839,39051,2024-04-11 18:39:47
19140927,14,23645,2024-04-11 18:39:47
10696913,78170,244666,2024-04-11 18:39:47
4298,15184,291142,2024-04-11 18:39:47
35507159,33,7254,2024-04-11 18:39:47
4821721,39,711,2024-04-11 18:39:47
2556955,9,184,2024-04-11 18:39:47
13229222,59,30703,2024-04-11 18:39:47
10885123,97,1511,2024-04-11 18:39:47
995190,104,3793,2024-04-11 18:39:47
2736308,582,213164,2024-04-11 18:39:47
35703330,24,201,2024-04-11 18:39:47
148590,50,36243,2024-04-11 18:39:47
18939959,514,5118,2024-04-11 18:39:47
97214844,13,665,2024-04-11 18:39:47
17925137,69,7186,2024-04-11 18:39:47
10152598,24,3710,2024-04-11 18:39:47
1384369,485,22236,2024-04-11 18:39:47
1900,21336,455317,2024-04-11 18:39:47
8336,10501,231191,2024-04-11 18:39:47
4661,14104,469481,2024-04-11 18:39:47
4298,15182,291142,2024-04-11 18:39:47
143648,13416,1280763,2024-04-11 18:39:47
10367916,93,5350,2024-04-11 18:40:14
241994,80,1403,2024-04-11 18:40:14
976806,75,3051,2024-04-11 18:40:14
51100,188,43419,2024-04-11 18:40:14
2959344,40,2946,2024-04-11 18:40:14
10489655,557,4586,2024-04-11 18:40:14
3496915,139,21682,2024-04-11 18:40:14
96878012,46,8305,2024-04-11 18:40:14
18097379,925,28535,2024-04-11 18:40:14
802433,297,1372,2024-04-11 18:40:14
5386474,544,11184,2024-04-11 18:40:14
35561194,21,25785,2024-04-11 18:40:14
10134055,100,2332,2024-04-11 18:40:14
164920,2979,88471,2024-04-11 18:40:14
56833,1629,133209,2024-04-11 18:40:14
94169647,1,7,2024-04-11 18:41:35
11824457,282,6764,2024-04-11 18:41:35
22296732,140,747,2024-04-11 18:41:35
18124161,270,4402,2024-04-11 18:41:35
68924781,210,4804,2024-04-11 18:41:35
45365,89,2272,2024-04-11 18:41:35
6437013,6,254,2024-04-11 18:41:35
3018149,218,27038,2024-04-11 18:41:35
8463119,1588,1222,2024-04-11 18:41:35
51687310,15476,385250,2024-04-11 18:41:35
25787,987,43592,2024-04-11 18:41:35
59705101,9,66,2024-04-11 18:41:35
8463119,1589,1222,2024-04-11 18:41:35
27090984,19,1343,2024-04-11 18:41:35
81527214,40626,407299,2024-04-11 18:41:35
1654428,118,2210,2024-04-11 18:41:35
2808059,712,58482,2024-04-11 18:41:35
27803,7295,24960,2024-04-11 18:41:35
6915,6101,104164,2024-04-11 18:41:35
90362347,3,771,2024-04-11 18:41:35
19087984,3,29,2024-04-11 18:41:35
96610751,9,1233,2024-04-11 18:41:35
3021785,5415,40431,2024-04-11 18:41:35
29090227,26,241,2024-04-11 18:41:35
373275,145,959,2024-04-11 18:41:35
2337318,158,3894,2024-04-11 18:41:35
407810,199,4293,2024-04-11 18:41:35
1250658,117,20070,2024-04-11 18:41:35
7426,1814,35822,2024-04-11 18:41:35
95071374,104,3042,2024-04-11 18:41:35
997773,75,17207,2024-04-11 18:41:35
307494,38667,240532,2024-04-11 18:41:35
67237858,20,1080,2024-04-11 18:41:35
3482447,164,1007,2024-04-11 18:41:35
6369,14069,1744514,2024-04-11 18:41:35
10467131,6,1985,2024-04-11 18:41:48
8209,2335,116581,2024-04-11 18:44:00
6839710,29,163,2024-04-11 18:44:00
19006654,17,372,2024-04-11 18:44:00
2213,39522,832213,2024-04-11 18:44:00
64908939,9,480,2024-04-11 18:44:00
166877,2723,170283,2024-04-11 18:44:00
164920,2980,88471,2024-04-11 18:44:00
5026422,20,26360,2024-04-11 18:44:00
342684,74,4840,2024-04-11 18:44:00
2385,5536,218365,2024-04-11 18:44:00
299295,605,2357,2024-04-11 18:44:00
2697724,17,3328,2024-04-11 18:44:00
81968,1635,35244,2024-04-11 18:44:00
3954,7923,329822,2024-04-11 18:44:00
31084,450,11735,2024-04-11 18:44:00
80323600,2,132,2024-04-11 18:44:00
950989,878,11681,2024-04-11 18:44:00
10583513,111,83703,2024-04-11 18:44:00
2586020,709,13734,2024-04-11 18:44:00
15256197,17,356,2024-04-11 18:44:00
7058052,51,1060,2024-04-11 18:44:00
9489406,18,4600,2024-04-11 18:44:00
2919476,598,2629,2024-04-11 18:44:00
2658839,90,2705,2024-04-11 18:44:00
101236761,10,463,2024-04-11 18:44:00
101003685,540,12151,2024-04-11 18:44:00
35527771,37,234,2024-04-11 18:44:00
2937226,63,132633,2024-04-11 18:44:00
700906,337,3942,2024-04-11 18:44:00
80910102,169,1509,2024-04-11 18:44:00
6459690,1586,66914,2024-04-11 18:44:19
536060,93,1094,2024-04-11 18:44:19
92917818,1851,207614,2024-04-11 18:44:19
2868856,16,5239,2024-04-11 18:44:19
263824,14,2919,2024-04-11 18:44:19
11750382,43,2962,2024-04-11 18:44:19
5685,1286,10546,2024-04-11 18:44:19
2651,11211,75844,2024-04-11 18:44:19
3504458,74,10953,2024-04-11 18:44:19
282692,1527,201563,2024-04-11 18:44:19
35603678,71,846,2024-04-11 18:44:19
34424,275,26892,2024-04-11 18:44:19
80791322,2,129,2024-04-11 18:46:42
10592585,98,145525,2024-04-11 18:46:42
10035810,27245,262770,2024-04-11 18:46:42
90563517,0,89,2024-04-11 18:46:42
10035810,27256,262770,2024-04-11 18:46:42
81942316,11,447,2024-04-11 18:46:42
1247220,536,98942,2024-04-11 18:46:42
14023910,3774,109659,2024-04-11 18:46:42
22293812,144,13829,2024-04-11 18:46:42
20924,268,2194,2024-04-11 18:46:42
82051,90,9036,2024-04-11 18:46:42
950965,52,484,2024-04-11 18:46:42
104869,65,27680,2024-04-11 18:46:42
79760947,271,38155,2024-04-11 18:46:42
18729426,7,283,2024-04-11 18:46:42
18205566,74,16168,2024-04-11 18:46:42
297457,154,5337,2024-04-11 18:46:42
224935,299,124744,2024-04-11 18:46:42
49649,1125,10395,2024-04-11 18:46:42
89759,942,57177,2024-04-11 18:46:42
1917520,214,27341,2024-04-11 18:46:42
1107151,359,15822,2024-04-11 18:46:42
94292321,2,2240,2024-04-11 18:46:42
151007,89,801,2024-04-11 18:46:42
318785,14415,305509,2024-04-11 18:46:42
25272,517,45262,2024-04-11 18:46:42
28168617,234,1886,2024-04-11 18:47:20
40804599,5,421,2024-04-11 18:47:20
51623430,49,18680,2024-04-11 18:47:20
732744,315,14701,2024-04-11 18:47:20
97928168,8,214,2024-04-11 18:47:20
15230107,633,7207,2024-04-11 18:47:20
969826,864,10899,2024-04-11 18:47:20
642417,37,3984,2024-04-11 18:47:20
80254109,13,10,2024-04-11 18:47:20
1560126,93,1137,2024-04-11 18:47:20
2555331,68,442,2024-04-11 18:47:20
9409731,49,725,2024-04-11 18:47:20
7929721,172,24021,2024-04-11 18:47:20
9060,1480,34097,2024-04-11 18:47:20
50909,28,58860,2024-04-11 18:47:20
34623,5214,24189,2024-04-11 18:47:20
3313608,93,2919,2024-04-11 18:47:20
50888,339,20782,2024-04-11 18:47:20
46384,24,3982,2024-04-11 18:47:20
163667,2593,49083,2024-04-11 18:47:20
67273,162,38338,2024-04-11 18:47:20
474854,184,2908,2024-04-11 18:48:51
2567200,111,2766,2024-04-11 18:48:51
25019084,101,7498,2024-04-11 18:48:51
10265804,8,6179,2024-04-11 18:48:51
9325840,35,25761,2024-04-11 18:48:51
92699961,24708,7342,2024-04-11 18:48:51
1152888,412,29033,2024-04-11 18:48:51
87467766,13,4754,2024-04-11 18:48:51
9495463,6,97,2024-04-11 18:48:51
29916,380,4244,2024-04-11 18:48:51
